"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Sam Houston St.",52.409312398484,127,16.6983011961991,177,35.9633027522936,27,34.6507850568489,196
2026,"Samford",53.0689056166763,105,13.3731802793696,12,25.281954887218,333,41.9224088013897,35
2026,"San Diego",51.2405609492988,185,17.5087138274836,237,28.1135531135531,265,25.782092772384,358
2026,"San Diego St.",52.6946107784431,116,17.2201041395758,222,29.4957183634634,222,38.9765922700054,84
2026,"San Francisco",51.2451577199779,184,15.8503282784266,121,31.4079422382671,148,40.1217487548423,60
2026,"San Jose St.",49.671592775041,256,15.149990827154,71,29.3212669683258,227,33.4428024083197,228
2026,"Santa Clara",54.622243078367,54,15.6367398050852,113,36.7120954003407,19,25.7625527921164,359
2026,"Seattle",49.4301994301994,274,16.9961723496155,204,24.6268656716418,345,34.5299145299145,198
2026,"Seton Hall",47.6326742976067,322,16.684426159448,176,35.6401384083045,36,35.2757544224766,172
2026,"Siena",50.557917109458,214,16.0021883334473,140,31.9188191881919,127,34.2189160467588,204
2026,"South Alabama",52.6785714285714,117,13.1012493331514,8,25.1734390485629,337,39.2261904761905,74
2026,"South Carolina",50.2964959568733,225,14.4524104393669,39,27.1559633027523,292,36.711590296496,139
2026,"South Carolina St.",46.8282465589467,341,20.7788511145505,356,31.3931297709924,150,41.0532615200479,51
2026,"South Dakota",49.9410029498525,238,16.5718966274528,172,28.6821705426357,242,45.1917404129793,6
2026,"South Dakota St.",52.0058139534884,146,16.1342327704476,147,30.3448275862069,188,29.7093023255814,318
2026,"South Florida",51.1508325171401,188,15.2287832656438,77,38.3822363203806,6,41.2340842311459,45
2026,"Southeast Missouri",49.8558246828143,242,16.8601027041468,190,29.5387634936212,219,38.8119953863899,85
2026,"Southeastern Louisiana",46.73304293715,343,18.4118513647658,291,28.639391056137,247,40.3235843186061,57
2026,"Southern",49.1466666666667,287,16.5508626746819,170,31.4236111111111,146,39.84,62
2026,"Southern Illinois",49.1502920870951,286,17.043831892071,207,30.9123117803366,172,31.2798725438131,276
2026,"Southern Indiana",43.7238493723849,363,17.1712665748625,217,31.408573928259,147,37.1787208607292,128
2026,"Southern Miss",49.0415335463259,289,18.3642825506908,290,32.5459317585302,104,43.2374866879659,19
2026,"Southern Utah",50.7462686567164,203,20.2986665374787,352,28.7698412698413,239,33.134328358209,235
2026,"St. Bonaventure",52.4038461538462,128,16.7899750043144,183,34.4919786096257,61,29.8582995951417,314
2026,"St. John's",51.0033444816054,194,14.7338010730499,53,35.9450726978998,28,41.9015766841854,37
2026,"St. Thomas",59.4312246082414,4,13.823534687386,19,22.2936763129689,354,34.4167150319211,202
2026,"Stanford",51.7048481619606,164,15.5452329485352,107,32.3159784560144,115,35.6952583910495,165
2026,"Stephen F. Austin",51.6639828234031,169,14.1136539835056,28,33.8503649635037,72,30.3811057434246,303
2026,"Stetson",53.1466512702079,99,18.1224567048358,277,26.6090297790586,307,32.4480369515012,251
2026,"Stonehill",46.9174208144796,339,19.4115718246043,333,27.4705349048051,283,27.3190045248869,349
2026,"Stony Brook",50.2280501710376,226,16.797354045115,184,28.0442804428044,268,28.3922462941847,338
